word,V.Mean.Sum,LR_switch,finger_switch,rha,word_length,letter_freq,hand_c,finger_c,rha_c
fundraiser,5.68,4,8,-4,10,6.2124,0.943800695,2.478635574,-2.916642526
songwriter,6.25,4,9,-4,10,6.5656,0.943800695,3.478635574,-2.916642526
typewriter,5.44,4,9,-4,10,6.8719,0.943800695,3.478635574,-2.916642526
wilderness,6.68,4,7,-4,10,6.8398,0.943800695,1.478635574,-2.916642526
supervisor,4.28,6,8,-2,10,5.7468,2.943800695,2.478635574,-0.916642526
biographer,5.53,4,8,-2,10,5.8846,0.943800695,2.478635574,-0.916642526
allegiance,5.8,6,7,-2,10,6.83,2.943800695,1.478635574,-0.916642526
apprentice,5.95,6,7,-2,10,6.8969,2.943800695,1.478635574,-0.916642526
conscience,5.9,6,8,-2,10,6.8048,2.943800695,2.478635574,-0.916642526
constitute,4.57,6,9,-2,10,7.2959,2.943800695,3.478635574,-0.916642526
contribute,6.15,6,8,-2,10,6.5055,2.943800695,2.478635574,-0.916642526
coordinate,5.5,4,8,-2,10,7.1676,0.943800695,2.478635574,-0.916642526
superpower,7.14,4,9,-2,10,6.0188,0.943800695,3.478635574,-0.916642526
bootlegger,5.56,4,7,-4,10,6.5008,0.943800695,1.478635574,-2.916642526
confiscate,3.59,4,9,-4,10,6.5266,0.943800695,3.478635574,-2.916642526
ringleader,4.1,4,8,-4,10,6.9553,0.943800695,2.478635574,-2.916642526
ringmaster,5.53,4,9,-4,10,6.6362,0.943800695,3.478635574,-2.916642526
sunglasses,6.72,4,7,-4,10,6.1724,0.943800695,1.478635574,-2.916642526
tumbleweed,5.67,4,6,-4,10,6.4456,0.943800695,0.478635574,-2.916642526
apothecary,5.48,5,8,-2,10,6.4365,1.943800695,2.478635574,-0.916642526
consistent,6.43,6,9,-2,10,7.4221,2.943800695,3.478635574,-0.916642526
confidence,6.71,6,7,-2,10,6.542,2.943800695,1.478635574,-0.916642526
vindictive,3.24,6,9,-2,10,5.8396,2.943800695,3.478635574,-0.916642526
woodpecker,5.76,6,7,-2,10,5.8501,2.943800695,1.478635574,-0.916642526
gunfighter,4.33,6,8,-2,10,5.657,2.943800695,2.478635574,-0.916642526
compressed,4,2,7,-4,10,6.2922,-1.056199305,1.478635574,-2.916642526
counteract,4.73,2,8,-4,10,6.7546,-1.056199305,2.478635574,-2.916642526
collateral,4.11,3,7,-2,10,6.6443,-0.056199305,1.478635574,-0.916642526
soundtrack,6,3,7,-2,10,5.4358,-0.056199305,1.478635574,-0.916642526
comparable,5.4,4,9,-2,10,5.5164,0.943800695,3.478635574,-0.916642526
compressor,5.32,4,8,-2,10,5.9461,0.943800695,2.478635574,-0.916642526
vulnerable,3.57,4,9,-2,10,5.9585,0.943800695,3.478635574,-0.916642526
applesauce,6.9,4,7,-2,10,6.1488,0.943800695,1.478635574,-0.916642526
collective,5.19,4,6,-2,10,6.3525,0.943800695,0.478635574,-0.916642526
competence,6.15,4,8,-2,10,7.1317,0.943800695,2.478635574,-0.916642526
conjecture,4.71,4,7,-2,10,6.3178,0.943800695,1.478635574,-0.916642526
gymnastics,5.45,4,7,-2,10,5.2769,0.943800695,1.478635574,-0.916642526
collegiate,5.3,4,7,-2,10,6.9947,0.943800695,1.478635574,-0.916642526
commandeer,4.43,4,6,-2,10,6.5661,0.943800695,0.478635574,-0.916642526
compensate,6.36,4,9,-2,10,7.0327,0.943800695,3.478635574,-0.916642526
bullheaded,3.42,2,6,-2,10,6.0471,-1.056199305,0.478635574,-0.916642526
newscaster,4.89,1,8,-8,10,7.3159,-2.056199305,2.478635574,-6.916642526
heartbreak,2.45,2,6,-6,10,7.1126,-1.056199305,0.478635574,-4.916642526
passageway,5.58,2,8,-6,10,5.8135,-1.056199305,2.478635574,-4.916642526
preferable,6.26,3,9,-6,10,6.7921,-0.056199305,3.478635574,-4.916642526
icebreaker,5.68,3,7,-6,10,7.0259,-0.056199305,1.478635574,-4.916642526
overactive,5.19,3,9,-6,10,6.7825,-0.056199305,3.478635574,-4.916642526
precedence,5.38,3,4,-6,10,7.529,-0.056199305,-1.521364426,-4.916642526
preference,6.16,3,8,-6,10,7.647,-0.056199305,2.478635574,-4.916642526
pedestrian,5.21,4,6,-4,10,7.4838,0.943800695,0.478635574,-2.916642526
headstrong,4.84,3,8,-4,10,6.8857,-0.056199305,2.478635574,-2.916642526
laceration,3.43,2,8,-2,10,7.2108,-1.056199305,2.478635574,-0.916642526
leadership,6,2,8,-2,10,6.9152,-1.056199305,2.478635574,-0.916642526
perfection,6.59,2,7,-2,10,6.8608,-1.056199305,1.478635574,-0.916642526
perversion,3.55,2,8,-2,10,6.7834,-1.056199305,2.478635574,-0.916642526
letterhead,4.68,3,8,-6,10,8.4744,-0.056199305,2.478635574,-4.916642526
harassment,2.45,5,8,-4,10,7.1982,1.943800695,2.478635574,-2.916642526
overweight,3.14,5,9,-4,10,6.6367,1.943800695,3.478635574,-2.916642526
mastermind,5.15,3,9,-2,10,6.5019,-0.056199305,3.478635574,-0.916642526
precarious,4.5,3,8,-2,10,6.1112,-0.056199305,2.478635574,-0.916642526
percentage,4.81,3,8,-6,10,7.4791,-0.056199305,2.478635574,-4.916642526
hereditary,5.25,4,8,-4,10,7.3888,0.943800695,2.478635574,-2.916642526
overworked,1.9,5,8,-4,10,6.0755,1.943800695,2.478635574,-2.916642526
perceptive,5.95,5,8,-4,10,6.7733,1.943800695,2.478635574,-2.916642526
negativity,2.74,6,9,-2,10,6.4629,2.943800695,3.478635574,-0.916642526
overriding,4.38,5,8,-2,10,6.011,1.943800695,2.478635574,-0.916642526
percentile,4.55,5,8,-2,10,7.56,1.943800695,2.478635574,-0.916642526
hardheaded,3.58,3,7,-6,10,7.2672,-0.056199305,1.478635574,-4.916642526
headmaster,4.89,3,9,-6,10,7.5861,-0.056199305,3.478635574,-4.916642526
masquerade,5.53,3,8,-6,10,6.3564,-0.056199305,2.478635574,-4.916642526
masturbate,5.65,3,8,-6,10,6.6118,-0.056199305,2.478635574,-4.916642526
newsletter,5.19,3,7,-6,10,8.1666,-0.056199305,1.478635574,-4.916642526
overheated,3.63,3,8,-6,10,8.0148,-0.056199305,2.478635574,-4.916642526
irrelevant,3.35,5,8,-4,10,7.3319,1.943800695,2.478635574,-2.916642526
persistent,5.71,5,9,-4,10,7.7801,1.943800695,3.478635574,-2.916642526
narcissist,3.11,5,8,-4,10,6.5654,1.943800695,2.478635574,-2.916642526
paramedics,5.05,5,8,-4,10,5.9686,1.943800695,2.478635574,-2.916642526
persuasive,5.84,5,9,-4,10,6.4843,1.943800695,3.478635574,-2.916642526
narcissism,3.25,6,8,-2,10,5.9004,2.943800695,2.478635574,-0.916642526
presidency,5.65,6,8,-2,10,6.2371,2.943800695,2.478635574,-0.916642526
overpriced,3.05,5,7,-4,10,6.1793,1.943800695,1.478635574,-2.916642526
particular,5.05,5,8,-2,10,5.5824,1.943800695,2.478635574,-0.916642526
idealistic,6.5,5,8,-2,10,6.821,1.943800695,2.478635574,-0.916642526
paraplegic,2.85,5,9,-2,10,5.4669,1.943800695,3.478635574,-0.916642526
matchmaker,5.63,5,8,-2,10,5.8539,1.943800695,2.478635574,-0.916642526
pestilence,2.95,5,8,-2,10,7.594,1.943800695,2.478635574,-0.916642526
preemptive,4.26,5,8,-2,10,6.7357,1.943800695,2.478635574,-0.916642526
passionate,7.17,3,8,-2,10,7.3897,-0.056199305,2.478635574,-0.916642526
usefulness,5.4,3,8,-2,10,6.2903,-0.056199305,2.478635574,-0.916642526
magistrate,4.71,3,8,-6,10,7.0849,-0.056199305,2.478635574,-4.916642526
jackrabbit,5.95,5,8,-4,10,4.5034,1.943800695,2.478635574,-2.916642526
occurrence,4.94,5,6,-4,10,6.2738,1.943800695,0.478635574,-2.916642526
pediatrics,5.29,5,7,-4,10,6.5135,1.943800695,1.478635574,-2.916642526
laboratory,5.14,6,9,-2,10,5.9869,2.943800695,3.478635574,-0.916642526
irritating,2.63,5,8,-2,10,6.7915,1.943800695,2.478635574,-0.916642526
premarital,5.73,6,9,-2,10,6.5392,2.943800695,3.478635574,-0.916642526
healthcare,4.76,5,9,-4,10,7.5776,1.943800695,3.478635574,-2.916642526
negotiable,6,7,9,-2,10,7.1381,3.943800695,3.478635574,-0.916642526
negotiator,5.1,7,9,-2,10,7.5712,3.943800695,3.478635574,-0.916642526
legitimate,5.7,5,9,-2,10,7.4061,1.943800695,3.478635574,-0.916642526
negligence,2.7,5,8,-2,10,6.9407,1.943800695,2.478635574,-0.916642526
prejudiced,2.7,5,6,-2,10,5.4485,1.943800695,0.478635574,-0.916642526
manageable,5.33,5,9,-4,10,6.6592,1.943800695,3.478635574,-2.916642526
protestant,4.5,5,9,-4,10,7.6536,1.943800695,3.478635574,-2.916642526
protective,6.53,5,8,-4,10,6.9665,1.943800695,2.478635574,-2.916642526
managerial,4.5,6,9,-2,10,6.5351,2.943800695,3.478635574,-0.916642526
proverbial,5.32,6,8,-2,10,5.574,2.943800695,2.478635574,-0.916642526
nauseating,2.73,5,9,-2,10,6.9656,1.943800695,3.478635574,-0.916642526
processing,5.53,5,7,-2,10,5.9291,1.943800695,1.478635574,-0.916642526
procedural,4.71,6,7,-2,10,5.6097,2.943800695,1.478635574,-0.916642526
management,4.95,7,9,-2,10,7.1119,3.943800695,3.478635574,-0.916642526
prosecutor,3.55,7,8,-2,10,6.2542,3.943800695,2.478635574,-0.916642526
neutralize,5.19,5,8,-2,10,6.9186,1.943800695,2.478635574,-0.916642526
programmer,5.05,5,7,-2,10,5.5093,1.943800695,1.478635574,-0.916642526
prostitute,3.42,7,9,-2,10,7.1344,3.943800695,3.478635574,-0.916642526
profitable,6.5,7,9,-2,10,6.0059,3.943800695,3.478635574,-0.916642526
prospector,4.84,7,8,-2,10,6.1713,3.943800695,2.478635574,-0.916642526
prospectus,5.74,7,8,-2,10,5.7304,3.943800695,2.478635574,-0.916642526
heightened,6.37,7,8,-2,10,7.9333,3.943800695,2.478635574,-0.916642526
productive,7.37,7,9,-2,10,5.4918,3.943800695,3.478635574,-0.916642526
privileged,5.58,5,8,-2,10,5.8523,1.943800695,2.478635574,-0.916642526
mainstream,4.55,4,8,-2,10,6.8933,0.943800695,2.478635574,-0.916642526
jeopardize,3.1,5,9,-2,10,6.044,1.943800695,3.478635574,-0.916642526
propaganda,3.36,5,9,-2,10,5.487,1.943800695,3.478635574,-0.916642526
hovercraft,5.94,1,8,-6,10,6.1488,-2.056199305,2.478635574,-4.916642526
interested,6.83,1,8,-6,10,8.65,-2.056199305,2.478635574,-4.916642526
interstate,5,1,9,-6,10,8.6768,-2.056199305,3.478635574,-4.916642526
unaffected,4.84,1,5,-6,10,6.3625,-2.056199305,-0.521364426,-4.916642526
undefeated,6.21,1,6,-6,10,7.557,-2.056199305,0.478635574,-4.916642526
underrated,5.53,1,5,-6,10,7.2614,-2.056199305,-0.521364426,-4.916642526
undetected,4.68,1,5,-6,10,7.7013,-2.056199305,-0.521364426,-4.916642526
unbearable,2.1,3,8,-4,10,6.4241,-0.056199305,2.478635574,-2.916642526
unbeatable,5.53,3,8,-4,10,6.731,-0.056199305,2.478635574,-2.916642526
understand,6.68,3,7,-4,10,6.7001,-0.056199305,1.478635574,-2.916642526
ungrateful,2.68,2,7,-2,10,5.6445,-1.056199305,1.478635574,-0.916642526
literature,6.43,3,9,-4,10,7.7406,-0.056199305,3.478635574,-2.916642526
nutcracker,5.45,3,8,-4,10,5.7742,-0.056199305,2.478635574,-2.916642526
possessive,3.26,3,7,-4,10,6.8092,-0.056199305,1.478635574,-2.916642526
unattached,4.79,3,6,-4,10,6.9784,-0.056199305,0.478635574,-2.916642526
undertaker,3.86,3,6,-4,10,6.9133,-0.056199305,0.478635574,-2.916642526
understudy,5,4,7,-2,10,5.6817,0.943800695,1.478635574,-0.916642526
liberating,7.75,3,9,-2,10,6.4125,-0.056199305,3.478635574,-0.916642526
mozzarella,7.19,3,6,-2,10,5.3134,-0.056199305,0.478635574,-0.916642526
outrageous,4.19,3,8,-2,10,6.4784,-0.056199305,2.478635574,-0.916642526
inadequate,2.57,3,8,-4,10,7.1615,-0.056199305,2.478635574,-2.916642526
unattended,3.76,3,5,-4,10,7.6445,-0.056199305,-0.521364426,-2.916642526
undercover,5.58,3,7,-4,10,6.2405,-0.056199305,1.478635574,-2.916642526
hysterical,4.58,4,8,-2,10,6.408,0.943800695,2.478635574,-0.916642526
incredible,7.59,5,8,-2,10,6.4624,1.943800695,2.478635574,-0.916642526
ingredient,5.86,5,7,-2,10,7.4145,1.943800695,1.478635574,-0.916642526
investment,5.14,5,9,-2,10,7.3691,1.943800695,3.478635574,-0.916642526
underworld,3.94,5,7,-2,10,5.6581,1.943800695,1.478635574,-0.916642526
inaccurate,3.35,3,8,-4,10,6.6116,-0.056199305,2.478635574,-2.916642526
infatuated,6,3,8,-4,10,7.0102,-0.056199305,2.478635574,-2.916642526
insatiable,4.26,5,9,-2,10,7.0617,1.943800695,3.478635574,-0.916642526
instructor,6.15,5,8,-2,10,6.3175,1.943800695,2.478635574,-0.916642526
indecisive,3.52,5,7,-2,10,6.7391,1.943800695,1.478635574,-0.916642526
underpants,5.18,5,7,-2,10,6.4677,1.943800695,1.478635574,-0.916642526
horsepower,5.57,3,9,-2,10,6.9102,-0.056199305,3.478635574,-0.916642526
unrequited,3.79,3,7,-2,10,6.4026,-0.056199305,1.478635574,-0.916642526
unresolved,3.05,3,6,-2,10,6.3988,-0.056199305,0.478635574,-0.916642526
uneducated,3,3,6,-4,10,6.618,-0.056199305,0.478635574,-2.916642526
unexpected,4.68,3,6,-4,10,6.5783,-0.056199305,0.478635574,-2.916642526
inevitable,4.1,5,9,-2,10,6.9803,1.943800695,3.478635574,-0.916642526
pharmacist,6.33,5,9,-2,10,5.7881,1.943800695,3.478635574,-0.916642526
unbalanced,3.1,5,6,-2,10,5.7844,1.943800695,0.478635574,-0.916642526
indiscreet,3.84,3,8,-4,10,7.449,-0.056199305,2.478635574,-2.916642526
unanswered,3.1,3,6,-4,10,6.8754,-0.056199305,0.478635574,-2.916642526
unforeseen,4.5,4,7,-2,10,7.6411,0.943800695,1.478635574,-0.916642526
inflatable,4.79,5,9,-2,10,6.3577,1.943800695,3.478635574,-0.916642526
nightstand,5.62,5,9,-2,10,6.5432,1.943800695,3.478635574,-0.916642526
noticeable,5.86,5,8,-2,10,7.2148,1.943800695,2.478635574,-0.916642526
indicative,4.71,5,9,-2,10,6.5585,1.943800695,3.478635574,-0.916642526
insistence,5,5,8,-2,10,7.7326,1.943800695,2.478635574,-0.916642526
motherless,1.9,5,8,-2,10,7.3133,1.943800695,2.478635574,-0.916642526
infiltrate,4.41,3,8,-2,10,7.1902,-0.056199305,2.478635574,-0.916642526
impeccable,5.9,3,7,-2,10,5.5953,-0.056199305,1.478635574,-0.916642526
imperative,5.21,3,9,-2,10,6.7859,-0.056199305,3.478635574,-0.916642526
impressive,7.05,3,8,-2,10,6.329,-0.056199305,2.478635574,-0.916642526
linebacker,5.42,3,9,-2,10,6.2344,-0.056199305,3.478635574,-0.916642526
oppressive,3.05,3,7,-2,10,6.3354,-0.056199305,1.478635574,-0.916642526
houseguest,5.2,3,9,-2,10,6.8246,-0.056199305,3.478635574,-0.916642526
hyperspace,5.42,3,7,-2,10,6.0593,-0.056199305,1.478635574,-0.916642526
impregnate,4.5,3,9,-2,10,6.8679,-0.056199305,3.478635574,-0.916642526
unprepared,3.11,3,7,-2,10,6.3163,-0.056199305,1.478635574,-0.916642526
illiterate,3.53,1,8,-2,10,7.9652,-2.056199305,2.478635574,-0.916642526
illustrate,6.24,1,7,-2,10,6.9069,-2.056199305,1.478635574,-0.916642526
exaggerate,4.36,0,8,-10,10,7.3663,-3.056199305,2.478635574,-8.916642526
stewardess,5.9,0,7,-10,10,7.4208,-3.056199305,1.478635574,-8.916642526
absolution,6.58,3,8,2,10,6.0554,-0.056199305,2.478635574,3.083357474
assumption,4.3,3,7,2,10,5.8192,-0.056199305,1.478635574,3.083357474
definition,5.63,3,8,2,10,7.0142,-0.056199305,2.478635574,3.083357474
resolution,6,3,8,2,10,6.9584,-0.056199305,2.478635574,3.083357474
revolution,4.81,3,8,2,10,6.4235,-0.056199305,2.478635574,3.083357474
accumulate,6.33,2,6,-2,10,5.5603,-1.056199305,0.478635574,-0.916642526
assimilate,4.63,2,8,-2,10,7.1109,-1.056199305,2.478635574,-0.916642526
accomplish,7.45,3,8,2,10,4.8985,-0.056199305,2.478635574,3.083357474
technology,5.53,3,5,2,10,6.0411,-0.056199305,-0.521364426,3.083357474
trampoline,6.23,2,7,2,10,6.5494,-1.056199305,1.478635574,3.083357474
deposition,3.53,5,8,2,10,6.9962,1.943800695,2.478635574,3.083357474
exhibition,5.53,5,9,2,10,6.4648,1.943800695,3.478635574,3.083357474
exposition,5.43,5,9,2,10,6.5859,1.943800695,3.478635574,3.083357474
reposition,5.05,5,9,2,10,7.1696,1.943800695,3.478635574,3.083357474
delusional,3.29,5,8,2,10,6.3479,1.943800695,2.478635574,3.083357474
cappuccino,6.37,3,7,2,10,4.4351,-0.056199305,1.478635574,3.083357474
exhumation,2.89,3,7,2,10,6.2555,-0.056199305,1.478635574,3.083357474
fellowship,6.43,3,6,2,10,5.4163,-0.056199305,0.478635574,3.083357474
relinquish,3.74,5,9,2,10,5.8669,1.943800695,3.478635574,3.083357474
cannonball,5.14,3,7,2,10,5.6412,-0.056199305,1.478635574,3.083357474
schoolgirl,5.91,5,7,2,10,5.3235,1.943800695,1.478635574,3.083357474
schoolwork,4.71,5,7,2,10,5.0868,1.943800695,1.478635574,3.083357474
salmonella,2.55,4,8,2,10,6.41,0.943800695,2.478635574,3.083357474
demolition,3.91,3,7,4,10,6.8137,-0.056199305,1.478635574,5.083357474
cellophane,5.05,4,6,2,10,6.6682,0.943800695,0.478635574,3.083357474
deployment,3.32,4,6,2,10,6.3303,0.943800695,0.478635574,3.083357474
triumphant,7.45,4,7,2,10,5.9168,0.943800695,1.478635574,3.083357474
femininity,6.25,3,9,4,10,6.2762,-0.056199305,3.478635574,5.083357474
curriculum,5.3,5,7,2,10,3.9209,1.943800695,1.478635574,3.083357474
corruption,3,5,8,2,10,5.7228,1.943800695,2.478635574,3.083357474
disruption,3.32,5,9,2,10,5.8498,1.943800695,3.478635574,3.083357474
encryption,5.14,5,9,2,10,6.2401,1.943800695,3.478635574,3.083357474
checkpoint,4.44,4,8,2,10,5.7339,0.943800695,2.478635574,3.083357474
disappoint,3.38,4,8,2,10,5.9849,0.943800695,2.478635574,3.083357474
discipline,5.9,4,9,2,10,5.9665,0.943800695,3.478635574,3.083357474
auditorium,6.05,7,8,2,10,5.6824,3.943800695,2.478635574,3.083357474
suspension,4.35,7,9,2,10,6.4341,3.943800695,3.478635574,3.083357474
toxicology,3.62,7,7,2,10,4.9489,3.943800695,1.478635574,3.083357474
visibility,6,7,9,2,10,5.1716,3.943800695,3.478635574,3.083357474
ridiculous,3.67,6,8,2,10,5.0329,2.943800695,2.478635574,3.083357474
workaholic,3.48,6,8,2,10,5.2167,2.943800695,2.478635574,3.083357474
coronation,4.6,5,9,2,10,6.8977,1.943800695,3.478635574,3.083357474
submission,4.6,5,8,2,10,5.3825,1.943800695,2.478635574,3.083357474
auspicious,4.76,6,9,2,10,5.2487,2.943800695,3.478635574,3.083357474
suspicious,3.48,6,9,2,10,5.0647,2.943800695,3.478635574,3.083357474
disloyalty,2.57,7,8,2,10,5.4274,3.943800695,2.478635574,3.083357474
automobile,5.45,6,9,2,10,6.2586,2.943800695,3.478635574,3.083357474
chromosome,4.95,6,9,2,10,6.1225,2.943800695,3.478635574,3.083357474
enrollment,6.19,6,7,2,10,7.1908,2.943800695,1.478635574,3.083357474
alcoholism,2,5,8,4,10,5.5806,1.943800695,2.478635574,5.083357474
subliminal,5.19,5,9,4,10,4.9881,1.943800695,3.478635574,5.083357474
apparition,4.85,5,8,2,10,6.3423,1.943800695,2.478635574,3.083357474
conception,6,5,8,2,10,6.4729,1.943800695,2.478635574,3.083357474
contention,4.19,5,9,2,10,7.5823,1.943800695,3.478635574,3.083357474
contrition,4.4,5,8,2,10,6.9325,1.943800695,2.478635574,3.083357474
convention,5,5,9,2,10,6.7745,1.943800695,3.478635574,3.083357474
apocalypse,3.24,4,9,0,10,5.5509,0.943800695,3.478635574,1.083357474
controller,4.43,4,6,0,10,6.6327,0.943800695,0.478635574,1.083357474
courthouse,4.61,4,8,0,10,6.3478,0.943800695,2.478635574,1.083357474
whorehouse,3.38,4,9,0,10,7.0038,0.943800695,3.478635574,1.083357474
functional,5.58,5,8,2,10,5.6987,1.943800695,2.478635574,3.083357474
superhuman,6.67,5,7,2,10,5.5877,1.943800695,1.478635574,3.083357474
alienation,2.53,5,9,2,10,7.7054,1.943800695,3.478635574,3.083357474
combustion,4.43,5,9,2,10,5.355,1.943800695,3.478635574,3.083357474
concoction,5.52,5,9,2,10,6.0387,1.943800695,3.478635574,3.083357474
concussion,3.45,5,8,2,10,5.6454,1.943800695,2.478635574,3.083357474
conviction,3.89,5,9,2,10,5.8042,1.943800695,3.478635574,3.083357474
windowsill,6.05,5,7,2,10,5.1538,1.943800695,1.478635574,3.083357474
chickenpox,2.76,6,9,2,10,4.8433,2.943800695,3.478635574,3.083357474
southbound,5.14,6,8,2,10,5.4501,2.943800695,2.478635574,3.083357474
toothpaste,5.21,4,8,-2,10,7.7401,0.943800695,2.478635574,-0.916642526
convincing,5.6,6,9,2,10,5.0243,2.943800695,3.478635574,3.083357474
conclusion,4.8,5,9,4,10,5.4152,1.943800695,3.478635574,5.083357474
continuity,5.71,5,8,4,10,6.0563,1.943800695,2.478635574,5.083357474
continuous,5.33,4,8,4,10,5.9159,0.943800695,2.478635574,5.083357474
amputation,1.84,3,9,2,10,6.2761,-0.056199305,3.478635574,3.083357474
collection,5.9,3,6,2,10,6.4101,-0.056199305,0.478635574,3.083357474
compassion,7.9,3,8,2,10,5.6667,-0.056199305,2.478635574,3.083357474
connection,6,3,7,2,10,6.9549,-0.056199305,1.478635574,3.083357474
foundation,5.86,3,8,2,10,6.194,-0.056199305,2.478635574,3.083357474
comparison,5.11,5,9,2,10,5.6327,1.943800695,3.478635574,3.083357474
counseling,5.9,4,8,2,10,5.858,0.943800695,2.478635574,3.083357474
thoughtful,7.26,5,8,2,10,5.1591,1.943800695,2.478635574,3.083357474
volleyball,6.27,5,6,2,10,4.892,1.943800695,0.478635574,3.083357474
chloroform,3,7,8,2,10,5.203,3.943800695,2.478635574,3.083357474
commanding,4.57,6,8,2,10,5,2.943800695,2.478635574,3.083357474
soundproof,5.77,6,7,2,10,5.2752,2.943800695,1.478635574,3.083357474
thumbprint,5.6,6,7,2,10,5.2493,2.943800695,1.478635574,3.083357474
compromise,5.62,4,9,2,10,5.6519,0.943800695,3.478635574,3.083357474
councilman,4.19,5,8,4,10,5.0891,1.943800695,2.478635574,5.083357474
bloodhound,5,4,6,4,10,5.2145,0.943800695,0.478635574,5.083357474
chinchilla,6.15,4,8,4,10,5.465,0.943800695,2.478635574,5.083357474
compelling,6,4,8,4,10,5.1106,0.943800695,2.478635574,5.083357474
complexity,5.37,5,9,2,10,4.9497,1.943800695,3.478635574,3.083357474
similarity,6.05,5,9,2,10,5.884,1.943800695,3.478635574,3.083357474
shimmering,6.81,4,8,2,10,5.8618,0.943800695,2.478635574,3.083357474
commission,5.81,3,7,4,10,5.5943,-0.056199305,1.478635574,5.083357474
completion,7.38,3,9,4,10,6.1629,-0.056199305,3.478635574,5.083357474
complexion,5.42,3,9,4,10,5.2723,-0.056199305,3.478635574,5.083357474
domination,3.57,3,9,4,10,6.6326,-0.056199305,3.478635574,5.083357474
simulation,5.67,3,8,4,10,6.0927,-0.056199305,2.478635574,5.083357474
biological,6.57,5,7,2,10,5.1452,1.943800695,1.478635574,3.083357474
commitment,6.33,6,8,2,10,6.2036,2.943800695,2.478635574,3.083357474
complement,6.7,6,9,2,10,6.2264,2.943800695,3.478635574,3.083357474
supplement,5.43,6,8,2,10,6.0583,2.943800695,2.478635574,3.083357474
amphibious,5.75,4,9,4,10,5.0612,0.943800695,3.478635574,5.083357474
voluptuous,7.1,4,8,4,10,4.5603,0.943800695,2.478635574,5.083357474
diplomatic,5.9,4,8,2,10,5.4057,0.943800695,2.478635574,3.083357474
simplistic,6.43,4,9,2,10,5.375,0.943800695,3.478635574,3.083357474
compliance,5.18,4,8,2,10,5.6015,0.943800695,2.478635574,3.083357474
compulsive,4.5,4,9,2,10,4.838,0.943800695,3.478635574,3.083357474
diminutive,4.42,4,8,2,10,5.98,0.943800695,2.478635574,3.083357474
complicity,4.45,5,9,4,10,4.6393,1.943800695,3.478635574,5.083357474
compulsory,4.16,5,9,4,10,4.3202,1.943800695,3.478635574,5.083357474
simplicity,7.05,5,9,4,10,4.9397,1.943800695,3.478635574,5.083357474
guillotine,1.63,4,7,4,10,6.2769,0.943800695,1.478635574,5.083357474
ammunition,4.59,3,6,6,10,5.973,-0.056199305,0.478635574,7.083357474
compulsion,3.95,3,9,6,10,4.8956,-0.056199305,3.478635574,7.083357474
annihilate,3.15,2,8,2,10,7.5641,-1.056199305,2.478635574,3.083357474
compliment,7.24,4,9,4,10,5.6528,0.943800695,3.478635574,5.083357474
employment,6,4,7,4,10,6.1456,0.943800695,1.478635574,5.083357474
synonymous,5.24,2,6,6,10,5.0278,-1.056199305,0.478635574,7.083357474
metropolis,4.95,3,7,2,10,6.4412,-0.056199305,1.478635574,3.083357474
petitioner,5.55,5,9,0,10,7.962,1.943800695,3.478635574,1.083357474
meticulous,5.14,5,8,2,10,5.7287,1.943800695,2.478635574,3.083357474
occupation,4.77,4,8,2,10,5.6203,0.943800695,2.478635574,3.083357474
