word,happiness_average,LR_switch,finger_switch,rha,word_length,letter_freq,hand_c,finger_c,rha_c
tale,6.24,2,3,-2,4,8.4875,-0.515839387,-1.620762712,-0.873890234
talent,7.06,4,5,-2,6,8.2925,1.484160613,0.379237288,-0.873890234
talented,7.06,4,6,-4,8,8.33875,1.484160613,1.379237288,-2.873890234
tales,6.5,2,4,-3,5,8.0554,-0.515839387,-0.620762712,-1.873890234
talk,6.06,1,3,0,4,5.505,-1.515839387,-1.620762712,1.126109766
talked,5.9,2,4,-2,6,6.495833333,-0.515839387,-0.620762712,-0.873890234
talkin,5.58,1,4,2,6,5.955833333,-1.515839387,-0.620762712,3.126109766
talking,6.46,2,5,1,7,5.392857143,-0.515839387,0.379237288,2.126109766
talks,5.82,2,4,-1,5,5.6694,-0.515839387,-0.620762712,0.126109766
tall,5.84,1,2,0,4,6.31825,-1.515839387,-2.620762712,1.126109766
tame,5.55,2,3,-2,4,8.08275,-0.515839387,-1.620762712,-0.873890234
tampa,5.48,2,4,-1,5,5.945,-0.515839387,-0.620762712,0.126109766
tan,5.38,1,2,-1,3,7.990666667,-1.515839387,-2.620762712,0.126109766
tangled,4.38,4,5,-3,7,6.709571429,1.484160613,0.379237288,-1.873890234
tank,4.44,1,3,0,4,6.186,-1.515839387,-1.620762712,1.126109766
tanto,5.04,3,4,-1,5,8.107,0.484160613,-0.620762712,0.126109766
tap,5.4,1,2,-1,3,6.384,-1.515839387,-2.620762712,0.126109766
tape,5.2,2,3,-2,4,7.9635,-0.515839387,-1.620762712,-0.873890234
tarde,4.58,0,3,-5,5,8.033,-2.515839387,-1.620762712,-3.873890234
target,5.36,0,4,-6,6,7.8305,-2.515839387,-0.620762712,-4.873890234
targets,4.76,0,5,-7,7,7.615714286,-2.515839387,0.379237288,-5.873890234
task,4.92,1,3,-2,4,6.0805,-1.515839387,-1.620762712,-0.873890234
tasks,5.18,2,4,-3,5,6.1298,-0.515839387,-0.620762712,-1.873890234
taste,6.88,0,4,-5,5,9.0616,-2.515839387,-0.620762712,-3.873890234
tasted,6.38,0,4,-6,6,8.260166667,-2.515839387,-0.620762712,-4.873890234
tastes,6.38,0,5,-6,6,8.605833333,-2.515839387,0.379237288,-4.873890234
tasting,6.54,2,6,-3,7,6.905142857,-0.515839387,1.379237288,-1.873890234
tasty,7.58,1,4,-3,5,6.916,-1.515839387,-0.620762712,-1.873890234
tattoo,5.08,1,3,-2,6,8.3915,-1.515839387,-1.620762712,-0.873890234
tau,5.12,1,2,-1,3,6.660333333,-1.515839387,-2.620762712,0.126109766
taught,5.96,4,5,-2,6,6.191,1.484160613,0.379237288,-0.873890234
tax,2.86,0,2,-3,3,5.791,-2.515839387,-2.620762712,-1.873890234
taxation,3.55,1,7,-2,8,6.97725,-1.515839387,2.379237288,-0.873890234
taxes,2.7,0,4,-5,5,7.2804,-2.515839387,-0.620762712,-3.873890234
taxi,5.72,1,3,-2,4,6.08475,-1.515839387,-1.620762712,-0.873890234
taxpayers,4.12,4,8,-5,9,6.051,1.484160613,3.379237288,-3.873890234
taylor,5.52,2,4,0,6,6.119333333,-0.515839387,-0.620762712,1.126109766
td,5.06,0,1,-2,2,6.6545,-2.515839387,-3.620762712,-0.873890234
te,4.9,0,1,-2,2,10.879,-2.515839387,-3.620762712,-0.873890234
tea,6.66,0,2,-3,3,9.975,-2.515839387,-2.620762712,-1.873890234
teach,6.56,1,4,-3,5,7.7602,-1.515839387,-0.620762712,-1.873890234
teacher,6.36,2,6,-5,7,8.212857143,-0.515839387,1.379237288,-3.873890234
teachers,6.44,2,7,-6,8,7.977125,-0.515839387,2.379237288,-4.873890234
teaches,6.7,2,6,-5,7,8.261428571,-0.515839387,1.379237288,-3.873890234
teaching,6.44,2,7,-2,8,6.816375,-0.515839387,2.379237288,-0.873890234
team,6.26,1,3,-2,4,8.08275,-1.515839387,-1.620762712,-0.873890234
teams,6.02,2,4,-3,5,7.7316,-0.515839387,-0.620762712,-1.873890234
tear,3.1,0,3,-4,4,8.978,-2.515839387,-1.620762712,-2.873890234
teardrops,3.52,2,8,-5,9,6.879444444,-0.515839387,3.379237288,-3.873890234
tearing,3.73,2,6,-3,7,7.377428571,-0.515839387,1.379237288,-1.873890234
tears,2.46,0,4,-5,5,8.4478,-2.515839387,-0.620762712,-3.873890234
tease,4.36,0,4,-5,5,9.7908,-2.515839387,-0.620762712,-3.873890234
tech,6.22,1,2,-2,4,7.6585,-1.515839387,-2.620762712,-0.873890234
technical,5.38,3,6,-1,9,6.591444444,0.484160613,1.379237288,0.126109766
technique,5.94,4,6,-1,9,6.656,1.484160613,1.379237288,0.126109766
techniques,5.64,4,7,-2,10,6.6231,1.484160613,2.379237288,-0.873890234
technological,6.28,5,8,1,13,6.182846154,2.484160613,3.379237288,2.126109766
technologies,6.36,4,7,0,12,7.036,1.484160613,2.379237288,1.126109766
technology,6.74,3,5,2,10,6.0411,0.484160613,0.379237288,3.126109766
ted,5.22,0,1,-3,3,8.670333333,-2.515839387,-3.620762712,-1.873890234
tee,5.64,0,1,-3,3,11.48666667,-2.515839387,-3.620762712,-1.873890234
teen,5.92,1,2,-2,4,10.30225,-1.515839387,-2.620762712,-0.873890234
teenage,5.58,2,5,-5,7,9.156142857,-0.515839387,0.379237288,-3.873890234
teens,5.86,2,3,-3,5,9.5072,-0.515839387,-1.620762712,-1.873890234
teeth,5.36,1,3,-3,5,9.922,-1.515839387,-1.620762712,-1.873890234
teh,5.02,1,2,-1,3,9.284,-1.515839387,-2.620762712,0.126109766
tek,4.76,1,2,-1,3,7.51,-1.515839387,-2.620762712,0.126109766
telecommunications,6.1,6,13,2,18,6.534055556,3.484160613,8.379237288,3.126109766
telephone,5.84,4,8,1,9,8.162888889,1.484160613,3.379237288,2.126109766
telerate,4.76,2,7,-6,8,9.299625,-0.515839387,2.379237288,-4.873890234
television,6.66,5,9,0,10,7.3978,2.484160613,4.379237288,1.126109766
tell,5.42,1,2,0,4,7.452,-1.515839387,-2.620762712,1.126109766
tellin,4.86,1,4,2,6,7.253833333,-1.515839387,-0.620762712,3.126109766
telling,5.3,2,5,1,7,6.505428571,-0.515839387,0.379237288,2.126109766
tells,5.32,2,3,-1,5,7.227,-0.515839387,-1.620762712,0.126109766
tem,4.76,1,2,-1,3,8.054666667,-1.515839387,-2.620762712,0.126109766
temp,4.84,1,3,0,4,6.52325,-1.515839387,-1.620762712,1.126109766
temper,4.08,2,5,-2,6,7.463666667,-0.515839387,0.379237288,-0.873890234
temperature,4.94,4,10,-5,11,7.586545455,1.484160613,5.379237288,-3.873890234
temperatures,5.71,4,11,-6,12,7.481583333,1.484160613,6.379237288,-4.873890234
temple,6.14,2,5,0,6,7.136666667,-0.515839387,0.379237288,1.126109766
tempo,6.08,1,4,1,5,6.72,-1.515839387,-0.620762712,2.126109766
temporal,5.28,3,7,0,8,6.472375,0.484160613,2.379237288,1.126109766
temporary,4.5,3,8,-1,9,6.190555556,0.484160613,3.379237288,0.126109766
temps,4.96,2,4,-1,5,6.484,-0.515839387,-0.620762712,0.126109766
temptation,4.83,3,9,0,10,7.3594,0.484160613,4.379237288,1.126109766
tempted,4.86,2,5,-3,7,7.443428571,-0.515839387,0.379237288,-1.873890234
ten,5.44,1,2,-1,3,9.502333333,-1.515839387,-2.620762712,0.126109766
tenants,5.44,4,6,-3,7,8.400857143,1.484160613,1.379237288,-1.873890234
tend,5.3,2,3,-2,4,8.19,-0.515839387,-1.620762712,-0.873890234
tended,5.8,2,3,-4,6,8.285833333,-0.515839387,-1.620762712,-2.873890234
tendency,5.16,5,6,-2,8,7.120875,2.484160613,1.379237288,-0.873890234
tender,6.45,2,4,-4,6,8.574833333,-0.515839387,-0.620762712,-2.873890234
tenderly,6.76,3,6,-2,8,7.181,0.484160613,1.379237288,-0.873890234
tenderness,7.06,4,7,-6,10,8.3554,1.484160613,2.379237288,-4.873890234
tends,5.64,2,4,-3,5,7.8174,-0.515839387,-0.620762712,-1.873890234
tener,5.51,2,4,-3,5,9.4392,-0.515839387,-0.620762712,-1.873890234
tengo,4.96,3,4,-1,5,7.6058,0.484160613,-0.620762712,0.126109766
tenho,4.92,1,3,1,5,8.4216,-1.515839387,-1.620762712,2.126109766
tennessee,5.82,2,5,-5,9,9.557333333,-0.515839387,0.379237288,-3.873890234
tennis,6.4,2,4,0,6,8.0915,-0.515839387,-0.620762712,1.126109766
tension,2.94,3,6,1,7,8.008,0.484160613,1.379237288,2.126109766
tensions,2.66,4,7,0,8,7.797875,1.484160613,2.379237288,1.126109766
tenure,5.66,2,4,-2,6,8.325666667,-0.515839387,-0.620762712,-0.873890234
ter,4.66,0,2,-3,3,9.248333333,-2.515839387,-2.620762712,-1.873890234
term,4.94,1,3,-2,4,7.53775,-1.515839387,-1.620762712,-0.873890234
termed,4.94,2,4,-4,6,7.851,-0.515839387,-0.620762712,-2.873890234
terminal,3.98,3,7,0,8,7.00725,0.484160613,2.379237288,1.126109766
terms,4.54,2,4,-3,5,7.2956,-0.515839387,-0.620762712,-1.873890234
terrible,2.84,4,6,-4,8,7.364625,1.484160613,1.379237288,-2.873890234
terrific,6.96,4,6,-4,8,6.58425,1.484160613,1.379237288,-2.873890234
territories,5.12,6,9,-5,11,8.113,3.484160613,4.379237288,-3.873890234
territory,5.12,5,7,-3,9,7.246888889,2.484160613,2.379237288,-1.873890234
terror,1.76,2,4,-4,6,7.871,-0.515839387,-0.620762712,-2.873890234
terrorism,1.48,5,7,-3,9,6.991666667,2.484160613,2.379237288,-1.873890234
terrorist,1.3,4,7,-5,9,7.730555556,1.484160613,2.379237288,-3.873890234
terry,5.42,1,3,-3,5,7.1412,-1.515839387,-1.620762712,-1.873890234
tes,4.94,0,2,-3,3,9.361666667,-2.515839387,-2.620762712,-1.873890234
test,4.06,0,3,-4,4,9.28525,-2.515839387,-1.620762712,-2.873890234
testament,5.4,4,8,-5,9,8.469,1.484160613,3.379237288,-3.873890234
tested,5.16,0,4,-6,6,9.016,-2.515839387,-0.620762712,-4.873890234
testified,4.94,4,7,-5,9,7.806222222,1.484160613,2.379237288,-3.873890234
testimony,5.12,1,7,1,9,6.971444444,-1.515839387,2.379237288,2.126109766
testing,4.9,2,6,-3,7,7.553,-0.515839387,1.379237288,-1.873890234
tests,4.28,0,4,-5,5,8.6936,-2.515839387,-0.620762712,-3.873890234
tex,5.12,0,2,-3,3,7.302666667,-2.515839387,-2.620762712,-1.873890234
texas,5.54,0,4,-5,5,7.2804,-2.515839387,-0.620762712,-3.873890234
text,5.38,0,3,-4,4,7.741,-2.515839387,-1.620762712,-2.873890234
texting,5.5,2,6,-3,7,6.670571429,-0.515839387,1.379237288,-1.873890234
texts,5.78,0,4,-5,5,7.4582,-2.515839387,-0.620762712,-3.873890234
th,4.76,1,1,0,2,7.575,-1.515839387,-3.620762712,1.126109766
tha,4.76,2,2,-1,3,7.772333333,-0.515839387,-2.620762712,0.126109766
thai,6.22,3,3,0,4,7.57075,0.484160613,-1.620762712,1.126109766
than,4.74,3,3,0,4,7.5165,0.484160613,-1.620762712,1.126109766
thang,4.88,4,4,-1,5,6.4162,1.484160613,-0.620762712,0.126109766
thangs,4.73,4,5,-2,6,6.401333333,1.484160613,0.379237288,-0.873890234
thank,7.4,3,4,1,5,6.1676,0.484160613,-0.620762712,2.126109766
thankful,7.44,5,7,2,8,4.981125,2.484160613,2.379237288,3.126109766
thanks,7.4,4,5,0,6,6.194166667,1.484160613,0.379237288,1.126109766
thanksgiving,7.4,8,11,0,12,5.237833333,5.484160613,6.379237288,1.126109766
thanx,6.68,4,4,-1,5,6.0432,1.484160613,-0.620762712,0.126109766
that,4.94,2,3,-2,4,8.09325,-0.515839387,-1.620762712,-0.873890234
thats,5.1,2,4,-3,5,7.74,-0.515839387,-0.620762712,-1.873890234
the,4.98,2,2,-1,3,9.284,-0.515839387,-2.620762712,0.126109766
theater,6.96,2,6,-5,7,9.109142857,-0.515839387,1.379237288,-3.873890234
theaters,6.64,2,7,-6,8,8.761375,-0.515839387,2.379237288,-4.873890234
theatre,6.68,2,5,-5,7,9.109142857,-0.515839387,0.379237288,-3.873890234
theatrical,5.92,5,8,-4,10,7.3002,2.484160613,3.379237288,-2.873890234
thee,5.4,2,2,-2,4,10.1385,-0.515839387,-2.620762712,-0.873890234
theft,2.3,2,3,-3,5,7.8272,-0.515839387,-1.620762712,-1.873890234
their,5.16,4,4,-1,5,8.161,1.484160613,-0.620762712,0.126109766
them,4.92,3,3,0,4,7.5645,0.484160613,-1.620762712,1.126109766
theme,6.12,4,4,-1,5,8.592,1.484160613,-0.620762712,0.126109766
themes,6.28,4,5,-2,6,8.2145,1.484160613,0.379237288,-0.873890234
themselves,5.02,6,9,-4,10,7.3319,3.484160613,4.379237288,-2.873890234
then,5.34,3,3,0,4,8.65025,0.484160613,-1.620762712,1.126109766
theodore,5.28,6,7,-2,8,8.226,3.484160613,2.379237288,-0.873890234
theological,5.55,7,8,1,11,6.440545455,4.484160613,3.379237288,2.126109766
theology,5.28,5,5,2,8,6.36,2.484160613,0.379237288,3.126109766
theoretical,5.84,7,10,-3,11,7.731272727,4.484160613,5.379237288,-1.873890234
theories,6.06,6,7,-2,8,8.417625,3.484160613,2.379237288,-0.873890234
theory,5.42,5,5,0,6,7.22,2.484160613,0.379237288,1.126109766
therapeutic,6.6,8,10,-3,11,7.109,5.484160613,5.379237288,-1.873890234
therapy,5.46,3,6,-1,7,6.558428571,0.484160613,1.379237288,0.126109766
there,5.1,2,4,-3,5,9.3082,-0.515839387,-0.620762712,-1.873890234
thereafter,5.2,2,8,-8,10,8.4681,-0.515839387,3.379237288,-6.873890234
thereby,5.04,3,6,-3,7,7.143857143,0.484160613,1.379237288,-1.873890234
therefore,5.08,4,8,-5,9,8.329444444,1.484160613,3.379237288,-3.873890234
thereof,5,4,6,-3,7,8.039428571,1.484160613,1.379237288,-1.873890234
theres,4.66,2,5,-4,6,8.811333333,-0.515839387,0.379237288,-2.873890234
thermal,5.16,5,6,-1,7,6.919571429,2.484160613,1.379237288,0.126109766
these,5.1,2,4,-3,5,9.3762,-0.515839387,-0.620762712,-1.873890234
thesis,5.35,4,5,-2,6,7.912,1.484160613,0.379237288,-0.873890234
they,5.62,3,3,0,4,7.4565,0.484160613,-1.620762712,1.126109766
theyre,5.04,4,5,-2,6,8.085833333,1.484160613,0.379237288,-0.873890234
thick,4.96,3,4,1,5,5.134,0.484160613,-0.620762712,2.126109766
thickness,5.7,4,7,-1,9,6.419444444,1.484160613,2.379237288,0.126109766
thief,2.94,2,4,-1,5,7.4092,-0.515839387,-0.620762712,0.126109766
thieves,2.29,2,6,-3,7,7.832142857,-0.515839387,1.379237288,-1.873890234
thighs,5.58,4,5,0,6,6.092,1.484160613,0.379237288,1.126109766
thin,5.74,1,3,2,4,7.21625,-1.515839387,-1.620762712,3.126109766
thing,5.58,2,4,1,5,6.176,-0.515839387,-0.620762712,2.126109766
things,5.76,2,5,0,6,6.201166667,-0.515839387,0.379237288,1.126109766
think,6.2,1,4,3,5,5.9274,-1.515839387,-0.620762712,4.126109766
thinkin,5.34,1,5,5,7,6.193142857,-1.515839387,0.379237288,6.126109766
thinking,6.28,2,6,4,8,5.670875,-0.515839387,1.379237288,5.126109766
thinks,6.38,2,5,2,6,5.994,-0.515839387,0.379237288,3.126109766
third,5.3,2,4,-1,5,6.4712,-0.515839387,-0.620762712,0.126109766
thirst,3.82,2,5,-2,6,7.247666667,-0.515839387,0.379237288,-0.873890234
thirsty,3.79,3,6,-1,7,6.494285714,0.484160613,1.379237288,0.126109766
thirty,5.79,3,4,0,6,6.522166667,0.484160613,-0.620762712,1.126109766
this,5.06,2,3,0,4,7.11075,-0.515839387,-1.620762712,1.126109766
thnx,5.94,2,2,0,4,5.51225,-0.515839387,-2.620762712,1.126109766
tho,4.72,1,2,1,3,7.552333333,-1.515839387,-2.620762712,2.126109766
thomas,4.92,2,5,0,6,6.592833333,-0.515839387,0.379237288,1.126109766
thompson,5.06,3,7,4,8,5.946875,0.484160613,2.379237288,5.126109766
thong,5.51,2,4,1,5,6.2842,-0.515839387,-0.620762712,2.126109766
thorn,3.46,3,4,1,5,7.0786,0.484160613,-0.620762712,2.126109766
thorns,3.79,4,5,0,6,6.953333333,1.484160613,0.379237288,1.126109766
thoroughly,5.76,5,9,4,10,5.3017,2.484160613,4.379237288,5.126109766
those,4.94,2,4,-1,5,8.3372,-0.515839387,-0.620762712,0.126109766
thou,5.14,1,3,2,4,6.35375,-1.515839387,-1.620762712,3.126109766
though,4.78,3,5,2,6,5.587333333,0.484160613,0.379237288,3.126109766
thought,6.38,4,6,1,7,6.082857143,1.484160613,1.379237288,2.126109766
thoughts,6.22,4,7,0,8,6.113375,1.484160613,2.379237288,1.126109766
thousand,5.9,4,7,0,8,6.363875,1.484160613,2.379237288,1.126109766
thousands,6.14,4,8,-1,9,6.359777778,1.484160613,3.379237288,0.126109766
thread,5.38,2,5,-4,6,7.709833333,-0.515839387,0.379237288,-2.873890234
threat,2.36,2,5,-4,6,8.510333333,-0.515839387,0.379237288,-2.873890234
threatened,2.62,4,8,-6,10,8.7468,1.484160613,3.379237288,-4.873890234
threats,2.88,2,6,-5,7,8.198428571,-0.515839387,1.379237288,-3.873890234
three,5.72,2,3,-3,5,9.3082,-0.515839387,-1.620762712,-1.873890234
threshold,5.33,4,7,-1,9,6.893888889,1.484160613,2.379237288,0.126109766
threw,4.68,2,4,-3,5,7.2398,-0.515839387,-0.620762712,-1.873890234
thrill,7.08,3,4,2,6,6.0255,0.484160613,-0.620762712,3.126109766
thrills,6.98,4,5,1,7,6.068571429,1.484160613,0.379237288,2.126109766
throat,5,4,5,-2,6,7.6445,1.484160613,0.379237288,-0.873890234
throne,6.08,4,5,0,6,8.015833333,1.484160613,0.379237288,1.126109766
through,5.62,5,6,1,7,5.644428571,2.484160613,1.379237288,2.126109766
throughout,5.52,6,9,2,10,5.8832,3.484160613,4.379237288,3.126109766
throw,5,4,4,-1,5,6.2008,1.484160613,-0.620762712,0.126109766
throwin,4.84,5,6,1,7,6.388428571,2.484160613,1.379237288,2.126109766
throwing,4.78,6,7,0,8,5.84175,3.484160613,2.379237288,1.126109766
thrown,4.46,5,5,0,6,6.292166667,2.484160613,0.379237288,1.126109766
throws,4.98,4,4,-2,6,6.221833333,1.484160613,-0.620762712,-0.873890234
thru,5.22,3,3,0,4,5.97375,0.484160613,-1.620762712,1.126109766
thrust,5.67,4,5,-2,6,6.546333333,1.484160613,0.379237288,-0.873890234
tht,4.78,2,2,-1,3,8.068666667,-0.515839387,-2.620762712,0.126109766
thug,2.94,2,2,0,4,4.98075,-0.515839387,-2.620762712,1.126109766
thugs,2.61,2,3,-1,5,5.25,-0.515839387,-1.620762712,0.126109766
thumb,5.7,2,2,1,5,4.3612,-0.515839387,-2.620762712,2.126109766
thunder,5.06,2,3,-1,7,6.799857143,-0.515839387,-1.620762712,0.126109766
thurs,5.44,2,3,-1,5,6.0444,-0.515839387,-1.620762712,0.126109766
thursday,5.86,3,6,-2,8,5.577,0.484160613,1.379237288,-0.873890234
thursdays,5.54,4,7,-3,9,5.660333333,1.484160613,2.379237288,-1.873890234
thus,5.14,2,2,0,4,6.05875,-0.515839387,-2.620762712,1.126109766
thx,5.94,2,2,-1,3,5.1,-0.515839387,-2.620762712,0.126109766
thy,5.46,1,1,1,3,5.708,-1.515839387,-3.620762712,2.126109766
ti,4.94,1,1,0,2,8.011,-1.515839387,-3.620762712,1.126109766
tick,4.3,3,3,0,4,4.894,0.484160613,-1.620762712,1.126109766
ticket,5.32,4,5,-2,6,6.889,1.484160613,0.379237288,-0.873890234
tickets,6.34,4,6,-3,7,6.808714286,1.484160613,1.379237288,-1.873890234
ticking,4.82,4,5,1,7,5.043714286,1.484160613,0.379237288,2.126109766
tide,5.94,2,2,-2,4,8.24425,-0.515839387,-2.620762712,-0.873890234
tie,5.5,2,2,-1,3,9.574666667,-0.515839387,-2.620762712,0.126109766
tied,4.4,2,2,-2,4,8.24425,-0.515839387,-2.620762712,-0.873890234
tiempo,5.06,3,5,2,6,6.761,0.484160613,0.379237288,3.126109766
tiene,5.06,4,4,-1,5,9.635,1.484160613,-0.620762712,0.126109766
tienes,4.85,4,5,-2,6,9.083666667,1.484160613,0.379237288,-0.873890234
tierra,5.38,2,4,-4,6,8.144166667,-0.515839387,-0.620762712,-2.873890234
ties,5.24,2,3,-2,4,8.76275,-0.515839387,-1.620762712,-0.873890234
tiger,6.18,2,4,-3,5,7.3452,-0.515839387,-0.620762712,-1.873890234
tight,4.6,4,4,-1,5,6.6374,1.484160613,-0.620762712,0.126109766
tighter,5.2,4,6,-3,7,7.410857143,1.484160613,1.379237288,-1.873890234
tijd,4.78,2,3,0,4,5.107,-0.515839387,-1.620762712,1.126109766
til,5,1,2,1,3,6.682333333,-1.515839387,-2.620762712,2.126109766
till,5.22,1,2,2,4,6.018,-1.515839387,-2.620762712,3.126109766
tim,5.22,1,2,1,3,6.142666667,-1.515839387,-2.620762712,2.126109766
timbaland,5.38,6,8,-1,9,5.697888889,3.484160613,3.379237288,0.126109766
timber,5.71,2,5,-2,6,6.434833333,-0.515839387,0.379237288,-0.873890234
time,5.74,2,3,0,4,7.7825,-0.515839387,-1.620762712,1.126109766
timeline,5.54,4,7,2,8,7.6965,1.484160613,2.379237288,3.126109766
times,5.58,2,4,-1,5,7.4914,-0.515839387,-0.620762712,0.126109766
timing,5.66,2,5,2,6,5.693,-0.515839387,0.379237288,3.126109766
timothy,5.08,3,5,3,7,6.151285714,0.484160613,0.379237288,4.126109766
tin,5.06,1,2,1,3,7.590333333,-1.515839387,-2.620762712,2.126109766
ting,5.32,2,3,0,4,6.1965,-0.515839387,-1.620762712,1.126109766
tiny,4.9,1,2,2,4,6.18625,-1.515839387,-2.620762712,3.126109766
tip,6.24,1,2,1,3,5.983666667,-1.515839387,-2.620762712,2.126109766
tips,6.28,2,3,0,4,6.0695,-0.515839387,-1.620762712,1.126109766
tire,4.65,2,3,-2,4,8.67775,-0.515839387,-1.620762712,-0.873890234
tired,3.34,2,3,-3,5,7.7928,-0.515839387,-1.620762712,-1.873890234
tires,5.2,2,4,-3,5,8.2076,-0.515839387,-0.620762712,-1.873890234
tissue,5.41,4,4,-2,6,7.356,1.484160613,-0.620762712,-0.873890234
tissues,5.22,4,5,-3,7,7.209,1.484160613,0.379237288,-1.873890234
title,5.6,4,4,-1,5,8.361,1.484160613,-0.620762712,0.126109766
titles,5.56,4,5,-2,6,8.022,1.484160613,0.379237288,-0.873890234
tix,4.92,2,2,-1,3,5.390666667,-0.515839387,-2.620762712,0.126109766
tmrw,5.34,2,3,-2,4,4.95225,-0.515839387,-1.620762712,-0.873890234
to,4.98,1,1,0,2,8.2815,-1.515839387,-3.620762712,1.126109766
toast,6.86,2,4,-3,5,8.0226,-0.515839387,-0.620762712,-1.873890234
tobacco,3.48,3,5,-3,7,5.613285714,0.484160613,0.379237288,-1.873890234
toch,4.86,3,3,0,4,6.35975,0.484160613,-1.620762712,1.126109766
toda,4.81,2,3,-2,4,7.24575,-0.515839387,-1.620762712,-0.873890234
todas,5.06,2,4,-3,5,7.062,-0.515839387,-0.620762712,-1.873890234
today,6.22,3,4,-1,5,6.1914,0.484160613,-0.620762712,0.126109766
todays,5.74,4,5,-2,6,6.214,1.484160613,0.379237288,-0.873890234
todd,5.02,2,2,-2,4,6.26725,-0.515839387,-2.620762712,-0.873890234
todo,5,3,3,0,4,7.08075,0.484160613,-1.620762712,1.126109766
todos,4.92,4,4,-1,5,6.93,1.484160613,-0.620762712,0.126109766
toe,5.1,2,2,-1,3,9.755,-0.515839387,-2.620762712,0.126109766
toes,5.14,2,3,-2,4,8.898,-0.515839387,-1.620762712,-0.873890234
together,6.8,4,7,-4,8,8.139875,1.484160613,2.379237288,-2.873890234
toi,4.9,1,2,1,3,7.843,-1.515839387,-2.620762712,2.126109766
toilet,4.88,2,5,0,6,8.218666667,-0.515839387,0.379237288,1.126109766
tokio,5.64,1,3,3,5,6.3616,-1.515839387,-1.620762712,4.126109766
tokyo,5.76,1,4,3,5,5.3632,-1.515839387,-0.620762712,4.126109766
told,5.08,2,2,0,4,6.21025,-0.515839387,-2.620762712,1.126109766
toll,4.06,1,1,2,4,6.15325,-1.515839387,-3.620762712,3.126109766
tom,5.42,1,2,1,3,6.323,-1.515839387,-2.620762712,2.126109766
tomb,3.52,2,3,0,4,5.11525,-0.515839387,-1.620762712,1.126109766
tommy,5.62,1,2,3,5,4.6698,-1.515839387,-2.620762712,4.126109766
tomorrow,6.18,4,6,0,8,6.039625,1.484160613,1.379237288,1.126109766
ton,5.24,1,2,1,3,7.770666667,-1.515839387,-2.620762712,2.126109766
tone,5.44,2,3,0,4,9.0035,-0.515839387,-1.620762712,1.126109766
tongue,5.44,4,5,0,6,6.797833333,1.484160613,0.379237288,1.126109766
tongues,5.66,4,6,-1,7,6.730571429,1.484160613,1.379237288,0.126109766
tonight,6.14,4,6,1,7,6.777571429,1.484160613,1.379237288,2.126109766
tonite,5.7,2,5,0,6,8.672666667,-0.515839387,0.379237288,1.126109766
tons,5.56,2,3,0,4,7.40975,-0.515839387,-1.620762712,1.126109766
tony,5.52,1,2,2,4,6.3215,-1.515839387,-2.620762712,3.126109766
too,5.22,1,1,1,3,8.023333333,-1.515839387,-3.620762712,2.126109766
took,4.76,1,2,2,4,6.2105,-1.515839387,-2.620762712,3.126109766
tool,5.26,1,1,2,4,7.02375,-1.515839387,-3.620762712,3.126109766
tools,5.54,2,2,1,5,6.8844,-0.515839387,-2.620762712,2.126109766
tooo,5.1,1,1,2,4,7.89425,-1.515839387,-3.620762712,3.126109766
tooth,4.84,3,3,1,5,7.844,0.484160613,-1.620762712,2.126109766
top,6.76,1,2,1,3,6.164,-1.515839387,-2.620762712,2.126109766
topic,5.42,2,4,1,5,5.648,-0.515839387,-0.620762712,2.126109766
topics,5.6,2,5,0,6,5.761166667,-0.515839387,0.379237288,1.126109766
tops,6.04,2,3,0,4,6.20475,-0.515839387,-1.620762712,1.126109766
torch,5.11,3,4,-1,5,6.2852,0.484160613,-0.620762712,0.126109766
tore,3.62,2,3,-2,4,8.813,-0.515839387,-1.620762712,-0.873890234
torn,3.37,3,3,0,4,7.32475,0.484160613,-1.620762712,1.126109766
tornado,3.36,5,6,-1,7,7.032285714,2.484160613,1.379237288,0.126109766
toronto,5.82,5,6,1,7,7.624142857,2.484160613,1.379237288,2.126109766
torture,1.58,4,5,-3,7,7.579,1.484160613,0.379237288,-1.873890234
tortured,1.82,4,5,-4,8,7.16325,1.484160613,0.379237288,-2.873890234
